"user_id (S)","game (S)","questionnaire (S)","quiz (S)","reward (S)","role (S)"
"A2O8BQ8J1KA5S9","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,0,0]},null]}"",""{\""action\"":\""accept\"",\""params\"":[]}""]","{""0"":{""0"":""neutral"",""1"":""agree"",""2"":""agree"",""3"":""neutral"",""4"":""disagree"",""5"":""disagree"",""6"":""disagree"",""7"":""disagree"",""8"":""agree"",""9"":""neutral"",""10"":""agree"",""11"":""strongly disagree"",""12"":""agree"",""13"":""neutral"",""14"":""disagree"",""15"":""agree"",""16"":""neutral"",""17"":""neutral"",""18"":""agree"",""19"":""strongly disagree""},""1"":{""0"":""1"",""1"":""1"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","md9SOAMW7E","type-0"
"A3NUIEPMZSHEZ4","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,0],\""2\"":[2,2,0]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[0,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,0,2]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}""]","{""0"":{""0"":""neutral"",""1"":""disagree"",""2"":""neutral"",""3"":""agree"",""4"":""disagree"",""5"":""agree"",""6"":""neutral"",""7"":""disagree"",""8"":""agree"",""9"":""agree"",""10"":""neutral"",""11"":""disagree"",""12"":""disagree"",""13"":""neutral"",""14"":""neutral"",""15"":""neutral"",""16"":""neutral"",""17"":""neutral"",""18"":""strongly agree"",""19"":""disagree""},""1"":{""0"":""9"",""1"":""5"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","lJMlUwF9hg","type-0"
"A1KGCOR8OXYR72","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,2]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,2],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""accept\"",\""params\"":[]}""]","{""0"":{""0"":""agree"",""1"":""disagree"",""2"":""agree"",""3"":""neutral"",""4"":""agree"",""5"":""disagree"",""6"":""disagree"",""7"":""disagree"",""8"":""neutral"",""9"":""disagree"",""10"":""disagree"",""11"":""agree"",""12"":""disagree"",""13"":""disagree"",""14"":""agree"",""15"":""disagree"",""16"":""disagree"",""17"":""agree"",""18"":""strongly agree"",""19"":""disagree""},""1"":{""0"":""1"",""1"":""1"",""2"":""9"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","ZcdMjPIZTB","type-0"
"A3D57GFB7PFYR9","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,0],\""2\"":[0,2,0]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,2],\""2\"":[0,0,2]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,0],\""2\"":[0,2,2]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,2],\""2\"":[2,0,0]},\""\""]}""]","{""0"":{""0"":""neutral"",""1"":""agree"",""2"":""agree"",""3"":""agree"",""4"":""agree"",""5"":""agree"",""6"":""neutral"",""7"":""disagree"",""8"":""agree"",""9"":""agree"",""10"":""disagree"",""11"":""disagree"",""12"":""agree"",""13"":""agree"",""14"":""agree"",""15"":""agree"",""16"":""disagree"",""17"":""agree"",""18"":""agree"",""19"":""disagree""},""1"":{""0"":""9"",""1"":""5"",""2"":""4"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","y0zEGipgxq","type-0"
"A2SNX0RFIPIO60","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,2,2]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}""]","{""0"":{""0"":""disagree"",""1"":""disagree"",""2"":""disagree"",""3"":""agree"",""4"":""disagree"",""5"":""agree"",""6"":""disagree"",""7"":""disagree"",""8"":""agree"",""9"":""agree"",""10"":""neutral"",""11"":""disagree"",""12"":""disagree"",""13"":""disagree"",""14"":""disagree"",""15"":""agree"",""16"":""agree"",""17"":""disagree"",""18"":""agree"",""19"":""strongly disagree""},""1"":{""0"":""1"",""1"":""1"",""2"":""9"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","1sHI28wJxM","type-0"
"A3OSGGY6DR0N72","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,2]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}""]","{""0"":{""0"":""disagree"",""1"":""agree"",""2"":""agree"",""3"":""disagree"",""4"":""agree"",""5"":""strongly agree"",""6"":""strongly agree"",""7"":""disagree"",""8"":""strongly agree"",""9"":""agree"",""10"":""disagree"",""11"":""neutral"",""12"":""disagree"",""13"":""neutral"",""14"":""agree"",""15"":""agree"",""16"":""disagree"",""17"":""strongly agree"",""18"":""strongly agree"",""19"":""strongly disagree""},""1"":{""0"":""9"",""1"":""5"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","sFwgh6y5kD","type-0"
"A1BWS5AD2T4NIR","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[0,0,0]},null]}""]","{""0"":{""0"":""neutral"",""1"":""neutral"",""2"":""agree"",""3"":""neutral"",""4"":""neutral"",""5"":""agree"",""6"":""agree"",""7"":""neutral"",""8"":""strongly agree"",""9"":""neutral"",""10"":""neutral"",""11"":""agree"",""12"":""disagree"",""13"":""neutral"",""14"":""neutral"",""15"":""neutral"",""16"":""disagree"",""17"":""neutral"",""18"":""agree"",""19"":""strongly disagree""},""1"":{""0"":""9"",""1"":""5"",""2"":""4"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","rlEiCKPd1p","type-0"
"A1KZ0KE93WNN5O","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,0,0]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[2,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""accept\"",\""params\"":[]}""]","{""0"":{""0"":""disagree"",""1"":""strongly disagree"",""2"":""neutral"",""3"":""agree"",""4"":""disagree"",""5"":""strongly agree"",""6"":""strongly agree"",""7"":""disagree"",""8"":""strongly agree"",""9"":""agree"",""10"":""neutral"",""11"":""disagree"",""12"":""disagree"",""13"":""agree"",""14"":""disagree"",""15"":""strongly agree"",""16"":""disagree"",""17"":""disagree"",""18"":""strongly agree"",""19"":""strongly disagree""},""1"":{""0"":""9"",""1"":""5"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","7uxZ2eN8NA","type-0"
"A1LRJ4U04532TM","*","{""0"":{""0"":""disagree"",""1"":""agree"",""2"":""agree"",""3"":""neutral"",""4"":""agree"",""5"":""agree"",""6"":""disagree"",""7"":""strongly agree"",""8"":""agree"",""9"":""agree"",""10"":""disagree"",""11"":""agree"",""12"":""disagree"",""13"":""disagree"",""14"":""neutral"",""15"":""agree"",""16"":""strongly disagree"",""17"":""strongly disagree"",""18"":""strongly agree"",""19"":""agree""},""1"":{""0"":""9"",""1"":""5"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","*","type-0"
"A18ZOLS2FGK8H7","[""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,2],\""2\"":[2,2,0]},null]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[0],\""1\"":[0,0],\""2\"":[2,2,2]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[2,2],\""2\"":[2,0,0]},\""\""]}"",""{\""action\"":\""submit\"",\""params\"":[{\""0\"":[2],\""1\"":[0,0],\""2\"":[2,2,0]},\""\""]}"",""{\""action\"":\""accept\"",\""params\"":[]}""]","{""0"":{""0"":""disagree"",""1"":""strongly agree"",""2"":""agree"",""3"":""agree"",""4"":""agree"",""5"":""strongly disagree"",""6"":""strongly disagree"",""7"":""agree"",""8"":""disagree"",""9"":""strongly disagree"",""10"":""strongly disagree"",""11"":""strongly agree"",""12"":""strongly disagree"",""13"":""disagree"",""14"":""strongly agree"",""15"":""strongly disagree"",""16"":""strongly disagree"",""17"":""agree"",""18"":""strongly agree"",""19"":""strongly agree""},""1"":{""0"":""6"",""1"":""1"",""2"":""5"",""3"":""9"",""4"":""9"",""5"":""1""}}","[""high"",""med"",""low""]","XtLxbEqwgc","type-0"
